start_location_x,start_location_y,cluster_label
121.331,31.235,3
121.447,31.188,1
121.482,31.268,2
121.421,31.118,4
121.469,31.324,5
121.392,31.199,4
121.413,31.12,4
121.531,31.281,2
121.411,31.238,0
121.412,31.231,0
121.469,31.201,1
121.474,31.235,1
121.532,31.269,2
121.457,31.316,5
121.507,31.162,1
121.364,31.212,3
121.464,31.196,1
121.537,31.269,2
121.324,31.24,3
121.457,31.183,1
121.534,31.328,2
121.48,31.334,5
121.4,31.121,4
121.385,31.254,3
121.427,31.21,0
121.435,31.184,4
121.513,31.278,2
121.391,31.242,3
121.445,31.335,5
121.525,31.309,2
121.471,31.21,1
121.525,31.326,2
121.44,31.194,1
121.407,31.376,5
121.368,31.252,3
121.362,31.175,4
121.443,31.17,4
121.474,31.207,1
121.413,31.419,5
121.412,31.142,4
121.384,31.129,4
121.471,31.268,0
121.537,31.282,2
121.465,31.272,0
121.676,31.253,2
121.45,31.116,4
121.389,31.32,3
121.485,31.303,5
121.436,31.258,0
121.384,31.261,3
121.397,31.26,0
121.532,31.322,2
121.421,31.249,0
121.472,31.193,1
121.423,31.199,4
121.532,31.276,2
121.438,31.279,0
121.451,31.24,0
121.416,31.243,0
121.432,31.235,0
121.4,31.261,0
121.487,31.296,5
121.522,31.322,2
121.473,31.193,1
121.455,31.19,1
121.328,31.265,3
121.524,31.264,2
121.373,31.344,3
121.309,31.214,3
121.367,31.214,3
121.43,31.219,0
121.49,31.202,1
121.369,31.262,3
121.499,31.213,1
121.475,31.216,1
121.433,31.242,0
121.538,31.302,2
121.436,31.149,4
121.491,31.243,1
121.349,31.281,3
121.344,31.255,3
121.489,31.246,1
121.474,31.315,5
121.508,31.254,2
121.36,31.242,3
121.508,31.259,2
121.492,31.311,5
121.444,31.17,4
121.605,31.27,2
121.416,31.243,0
121.508,31.312,2
121.482,31.203,1
121.423,31.172,4
121.449,31.26,0
121.452,31.28,0
121.457,31.17,1
121.383,31.247,3
121.526,31.265,2
121.503,31.293,2
121.498,31.097,1
121.517,31.301,2
121.4,31.231,0
121.474,31.237,1
121.429,31.131,4
121.429,31.207,0
121.342,31.303,3
121.395,31.311,3
121.408,31.203,4
121.522,31.289,2
121.457,31.221,1
121.513,31.278,2
121.677,31.282,2
121.448,31.255,0
121.511,31.262,2
121.507,31.328,5
121.533,31.26,2
121.425,31.178,4
121.484,31.236,1
121.532,31.319,2
121.402,31.248,0
121.482,31.233,1
121.591,31.242,2
121.46,31.159,1
121.43,31.248,0
121.436,31.27,0
121.444,31.298,5
121.532,31.302,2
121.413,31.097,4
121.443,31.217,1
121.381,31.233,3
121.413,31.2,4
121.516,31.208,1
121.422,31.294,0
121.54,31.266,2
121.318,31.269,3
121.359,31.174,4
121.409,31.245,0
121.445,31.298,5
121.522,31.329,2
121.327,31.291,3
121.517,31.32,2
121.377,31.271,3
121.411,31.29,0
121.52,31.312,2
121.37,31.217,3
121.484,31.338,5
121.521,31.288,2
121.491,31.276,2
121.421,31.196,4
121.513,31.302,2
121.427,31.291,0
121.513,31.237,1
121.495,31.314,5
121.456,31.169,1
121.482,31.336,5
121.592,31.294,2
121.49,31.331,5
121.445,31.279,0
121.53,31.241,2
121.435,31.215,0
121.414,31.165,4
121.432,31.189,4
121.366,31.237,3
121.514,31.16,1
121.395,31.263,3
121.484,31.216,1
121.42,31.255,0
121.35,31.165,4
121.547,31.29,2
121.511,31.194,1
121.556,31.29,2
121.386,31.267,3
121.449,31.168,4
121.51,31.257,2
121.476,31.233,1
121.459,31.258,0
121.603,31.28,2
121.484,31.32,5
121.518,31.274,2
121.413,31.236,0
121.533,31.14,1
121.474,31.263,0
121.537,31.283,2
121.488,31.223,1
121.534,31.299,2
121.496,31.27,2
121.47,31.194,1
121.461,31.211,1
121.546,31.328,2
121.494,31.293,2
121.323,31.263,3
121.494,31.204,1
121.518,31.219,1
121.381,31.253,3
121.35,31.166,4
121.501,31.275,2
121.504,31.273,2
121.509,31.28,2
121.498,31.2,1
121.328,31.257,3
121.437,31.291,0
121.529,31.335,2
121.468,31.268,0
121.532,31.322,2
121.385,31.098,4
121.537,31.289,2
121.459,31.279,0
121.519,31.281,2
121.498,31.146,1
121.406,31.275,0
121.386,31.227,3
121.482,31.303,5
121.535,31.305,2
121.455,31.306,5
121.578,31.282,2
121.537,31.268,2
121.496,31.248,1
121.477,31.236,1
121.437,31.134,4
121.441,31.178,4
121.478,31.223,1
121.453,31.228,0
121.501,31.275,2
121.51,31.295,2
121.463,31.22,1
121.333,31.236,3
121.426,31.271,0
121.486,31.302,5
121.465,31.244,0
121.465,31.277,0
121.456,31.291,5
121.49,31.275,2
121.536,31.224,1
121.366,31.35,3
121.542,31.239,2
121.457,31.185,1
121.503,31.221,1
121.491,31.288,2
121.485,31.319,5
121.507,31.216,1
121.368,31.361,3
121.481,31.314,5
121.452,31.209,1
121.412,31.212,0
121.52,31.321,2
121.342,31.255,3
121.445,31.195,1
121.381,31.243,3
121.308,31.244,3
121.539,31.171,1
121.398,31.287,0
121.41,31.288,0
121.472,31.238,1
121.497,31.224,1
121.439,31.155,4
121.451,31.213,1
121.518,31.319,2
121.402,31.244,0
121.371,31.212,3
121.384,31.111,4
121.521,31.277,2
121.559,31.223,2
121.451,31.177,1
121.475,31.295,5
121.402,31.243,0
121.426,31.16,4
121.398,31.122,4
121.448,31.188,1
121.435,31.22,0
121.459,31.333,5
121.458,31.318,5
121.518,31.292,2
121.491,31.276,2
121.366,31.258,3
121.481,31.204,1
121.443,31.28,0
121.35,31.281,3
121.462,31.28,0
121.416,31.218,0
121.533,31.331,2
121.48,31.215,1
121.518,31.275,2
121.322,31.241,3
121.506,31.249,2
121.458,31.216,1
121.463,31.194,1
121.416,31.217,0
121.311,31.309,3
121.382,31.232,3
121.333,31.241,3
121.396,31.283,0
121.422,31.283,0
121.463,31.194,1
121.501,31.319,5
121.513,31.258,2
121.416,31.293,0
121.337,31.255,3
121.241,31.369,3
121.567,31.148,1
121.484,31.204,1
121.496,31.169,1
121.45,31.219,1
121.457,31.204,1
121.343,31.258,3
121.448,31.305,5
121.409,31.239,0
121.451,31.143,4
121.499,31.352,5
121.459,31.254,0
121.447,31.328,5
121.422,31.283,0
121.418,31.201,4
121.474,31.332,5
121.48,31.312,5
121.418,31.256,0
121.443,31.207,1
121.427,31.163,4
121.538,31.311,2
121.438,31.191,1
121.609,31.269,2
121.471,31.293,5
121.443,31.262,0
121.562,31.28,2
121.441,31.228,0
121.366,31.237,3
121.414,31.269,0
121.534,31.321,2
121.47,31.208,1
121.436,31.194,1
121.518,31.275,2
121.366,31.221,3
121.471,31.259,0
121.393,31.133,4
121.4,31.289,0
121.427,31.229,0
121.505,31.25,2
121.504,31.286,2
121.396,31.228,0
121.461,31.326,5
121.493,31.312,5
121.5,31.334,5
121.473,31.26,0
121.458,31.187,1
121.466,31.231,1
121.531,31.318,2
121.42,31.218,0
121.455,31.19,1
121.42,31.211,0
121.447,31.318,5
121.39,31.269,3
121.531,31.308,2
121.448,31.247,0
121.455,31.186,1
121.361,31.247,3
121.401,31.067,4
121.447,31.261,0
121.486,31.302,5
121.459,31.159,1
121.488,31.203,1
121.593,31.277,2
121.415,31.269,0
121.495,31.203,1
121.43,31.247,0
121.43,31.22,0
121.322,31.298,3
121.424,31.22,0
121.521,31.288,2
121.532,31.331,2
121.457,31.271,0
121.474,31.325,5
121.448,31.223,0
121.465,31.295,5
121.379,31.254,3
121.314,31.251,3
121.428,31.228,0
121.458,31.192,1
121.378,31.187,4
121.531,31.307,2
121.443,31.207,1
121.446,31.194,1
121.485,31.302,5
121.416,31.187,4
121.451,31.279,0
121.385,31.283,3
121.427,31.251,0
121.376,31.271,3
121.474,31.253,0
121.357,31.235,3
121.448,31.247,0
121.545,31.285,2
121.538,31.311,2
121.471,31.296,5
121.434,31.229,0
121.517,31.308,2
121.363,31.235,3
121.455,31.17,1
121.379,31.24,3
121.412,31.164,4
121.472,31.192,1
121.513,31.318,2
121.462,31.157,1
121.525,31.316,2
121.504,31.305,2
121.397,31.251,0
121.422,31.206,4
121.417,31.217,0
121.479,31.217,1
121.492,31.383,5
121.463,31.251,0
121.398,31.087,4
121.466,31.313,5
121.444,31.188,1
121.432,31.168,4
121.46,31.25,0
121.443,31.19,1
121.444,31.169,4
121.501,31.38,5
121.445,31.17,4
121.437,31.286,0
121.458,31.229,1
121.478,31.27,0
121.373,31.211,3
121.32,31.239,3
121.427,31.217,0
121.455,31.251,0
121.506,31.329,5
121.446,31.324,5
121.382,31.27,3
121.47,31.21,1
121.51,31.142,1
121.313,31.246,3
121.353,31.296,3
121.396,31.092,4
121.532,31.322,2
121.478,31.21,1
121.383,31.158,4
121.426,31.223,0
121.515,31.285,2
121.363,31.205,3
121.474,31.304,5
121.34,31.325,3
121.524,31.303,2
121.537,31.311,2
121.431,31.295,0
121.448,31.182,1
121.454,31.273,0
121.475,31.233,1
121.524,31.188,1
121.393,31.232,3
121.385,31.237,3
121.442,31.17,4
121.389,31.089,4
121.526,31.19,1
121.437,31.293,0
121.472,31.32,5
121.396,31.283,0
121.597,31.267,2
121.455,31.272,0
121.515,31.251,2
121.421,31.284,0
121.496,31.264,2
121.517,31.317,2
121.402,31.133,4
121.444,31.307,5
121.491,31.331,5
121.457,31.271,0
121.465,31.185,1
121.441,31.282,0
121.516,31.176,1
121.481,31.201,1
121.399,31.293,0
121.483,31.257,0
121.61,31.29,2
121.442,31.28,0
121.527,31.324,2
121.512,31.257,2
121.444,31.17,4
121.457,31.311,5
121.581,31.256,2
121.513,31.331,2
121.44,31.212,1
121.341,31.162,4
121.404,31.167,4
121.509,31.289,2
121.307,31.15,4
121.507,31.271,2
121.421,31.284,0
121.48,31.304,5
121.484,31.287,5
121.314,31.29,3
121.45,31.344,5
121.538,31.328,2
121.483,31.251,1
121.444,31.307,5
121.499,31.308,2
121.438,31.231,0
121.407,31.203,4
121.364,31.259,3
121.377,31.188,4
121.323,31.233,3
121.427,31.159,4
121.455,31.259,0
121.531,31.316,2
121.488,31.217,1
121.477,31.235,1
121.524,31.329,2
121.408,31.246,0
121.48,31.295,5
121.315,31.247,3
121.452,31.159,4
121.385,31.285,3
121.572,31.158,1
121.437,31.179,4
121.496,31.278,2
121.439,31.34,5
121.437,31.227,0
121.453,31.206,1
121.538,31.296,2
121.439,31.279,0
121.553,31.28,2
121.581,31.256,2
121.492,31.28,2
121.448,31.302,5
121.312,31.308,3
121.473,31.315,5
121.412,31.156,4
121.445,31.239,0
121.508,31.197,1
121.407,31.136,4
121.495,31.318,5
121.425,31.391,5
121.373,31.234,3
121.404,31.164,4
121.434,31.167,4
121.275,31.333,3
121.594,31.325,2
121.547,31.281,2
121.326,31.254,3
121.428,31.226,0
121.457,31.31,5
121.466,31.334,5
121.392,31.099,4
121.429,31.141,4
121.385,31.283,3
121.322,31.238,3
121.493,31.25,1
121.556,31.203,1
121.518,31.174,1
121.434,31.235,0
121.458,31.226,1
121.417,31.239,0
121.348,31.282,3
121.493,31.285,2
121.481,31.295,5
121.505,31.32,2
121.488,31.253,2
121.542,31.292,2
121.46,31.306,5
121.443,31.279,0
121.394,31.176,4
121.387,31.123,4
121.386,31.238,3
121.504,31.272,2
121.442,31.136,4
121.514,31.301,2
121.339,31.153,4
121.488,31.261,2
121.597,31.275,2
121.438,31.34,5
121.508,31.272,2
121.453,31.127,4
121.403,31.191,4
121.413,31.196,4
121.485,31.203,1
121.353,31.243,3
121.485,31.306,5
121.327,31.248,3
121.428,31.203,4
121.422,31.204,4
121.343,31.291,3
121.389,31.205,4
121.389,31.252,3
121.467,31.28,0
121.486,31.273,2
121.517,31.31,2
121.511,31.259,2
121.438,31.27,0
121.538,31.193,1
121.431,31.19,4
121.475,31.27,0
121.501,31.308,2
121.459,31.31,5
121.418,31.253,0
121.5,31.215,1
121.461,31.199,1
121.524,31.309,2
121.415,31.267,0
121.557,31.171,1
121.287,31.209,3
121.371,31.348,3
121.448,31.339,5
121.441,31.256,0
121.392,31.234,3
121.526,31.319,2
121.49,31.14,1
121.471,31.198,1
121.397,31.251,0
121.448,31.208,1
121.423,31.231,0
121.372,31.106,4
121.48,31.23,1
121.531,31.288,2
121.372,31.235,3
121.514,31.193,1
121.405,31.294,0
121.518,31.301,2
121.475,31.278,5
121.451,31.28,0
121.375,31.317,3
121.431,31.235,0
121.448,31.312,5
121.465,31.268,0
121.506,31.302,2
121.528,31.278,2
121.408,31.178,4
121.458,31.22,1
121.474,31.198,1
121.398,31.122,4
121.513,31.3,2
121.542,31.289,2
121.504,31.254,2
121.501,31.275,2
121.447,31.183,1
121.534,31.293,2
121.504,31.163,1
121.42,31.179,4
121.491,31.29,2
121.594,31.327,2
121.514,31.307,2
121.427,31.287,0
121.324,31.235,3
121.538,31.151,1
121.531,31.322,2
121.532,31.277,2
121.5,31.306,2
121.471,31.336,5
121.449,31.273,0
121.497,31.226,1
121.484,31.32,5
121.44,31.178,4
121.312,31.208,3
121.522,31.292,2
121.539,31.301,2
121.54,31.143,1
121.533,31.331,2
121.6,31.204,2
121.459,31.249,0
121.363,31.18,4
121.417,31.171,4
121.399,31.174,4
121.427,31.223,0
121.531,31.311,2
121.479,31.193,1
121.484,31.305,5
121.322,31.298,3
121.479,31.32,5
121.485,31.199,1
121.408,31.313,5
121.375,31.231,3
121.528,31.309,2
121.417,31.218,0
121.606,31.262,2
121.435,31.196,1
121.445,31.271,0
121.378,31.245,3
121.426,31.27,0
121.445,31.174,4
121.54,31.311,2
121.42,31.18,4
121.463,31.219,1
121.421,31.239,0
121.418,31.284,0
121.433,31.201,1
121.422,31.194,4
121.492,31.33,5
121.437,31.293,0
121.541,31.33,2
121.4,31.211,4
121.533,31.305,2
121.477,31.338,5
121.43,31.181,4
121.519,31.145,1
121.4,31.201,4
121.384,31.136,4
121.514,31.307,2
121.426,31.267,0
121.43,31.332,5
121.49,31.311,5
121.517,31.297,2
121.514,31.328,2
121.507,31.316,2
121.439,31.14,4
121.476,31.285,5
121.37,31.176,4
121.297,31.188,3
121.351,31.232,3
121.461,31.205,1
121.448,31.281,0
121.535,31.289,2
121.542,31.275,2
121.469,31.249,0
121.447,31.24,0
121.416,31.238,0
121.533,31.318,2
121.442,31.262,0
121.431,31.208,0
121.417,31.131,4
121.443,31.27,0
121.423,31.196,4
121.438,31.34,5
121.371,31.157,4
121.476,31.234,1
121.447,31.271,0
121.554,31.273,2
121.477,31.301,5
121.414,31.272,0
121.498,31.219,1
121.441,31.179,4
121.544,31.303,2
121.527,31.285,2
121.482,31.282,5
121.428,31.261,0
121.394,31.224,3
121.414,31.217,0
121.422,31.253,0
121.522,31.139,1
121.494,31.268,2
121.435,31.185,4
121.372,31.168,4
121.423,31.231,0
121.444,31.305,5
121.521,31.321,2
121.529,31.336,2
121.528,31.311,2
121.484,31.267,2
121.419,31.207,4
121.477,31.294,5
121.368,31.361,3
121.428,31.303,5
121.512,31.332,2
121.426,31.275,0
121.32,31.29,3
121.369,31.183,4
121.333,31.24,3
121.545,31.269,2
121.484,31.248,1
121.43,31.273,0
121.41,31.297,0
121.362,31.246,3
121.324,31.303,3
121.538,31.318,2
121.385,31.21,4
121.42,31.256,0
121.371,31.281,3
121.481,31.218,1
121.489,31.201,1
121.36,31.226,3
121.358,31.219,3
121.49,31.292,2
121.438,31.264,0
121.521,31.29,2
121.456,31.279,0
121.48,31.265,0
121.418,31.201,4
121.385,31.214,3
121.385,31.237,3
121.482,31.301,5
121.447,31.226,0
121.466,31.232,1
121.559,31.175,1
121.352,31.288,3
121.432,31.207,1
121.409,31.283,0
121.412,31.19,4
121.39,31.269,3
121.458,31.31,5
121.531,31.322,2
121.396,31.325,5
121.397,31.282,0
121.421,31.255,0
121.509,31.272,2
121.346,31.202,3
121.506,31.283,2
121.455,31.271,0
121.497,31.272,2
121.512,31.283,2
121.408,31.283,0
121.361,31.235,3
121.544,31.261,2
121.482,31.311,5
121.37,31.24,3
121.488,31.215,1
121.482,31.202,1
121.532,31.314,2
121.448,31.298,5
121.432,31.303,5
121.405,31.237,0
121.413,31.264,0
121.351,31.171,4
121.39,31.269,3
121.519,31.325,2
121.486,31.21,1
121.436,31.197,1
121.541,31.276,2
121.475,31.277,5
121.496,31.277,2
121.452,31.255,0
121.497,31.119,1
121.638,31.264,2
121.498,31.209,1
121.451,31.194,1
121.455,31.32,5
121.447,31.363,5
121.478,31.28,5
121.514,31.297,2
121.315,31.197,3
121.466,31.204,1
121.368,31.208,3
121.447,31.287,0
121.422,31.23,0
121.475,31.199,1
121.373,31.344,3
121.505,31.294,2
121.38,31.26,3
121.441,31.33,5
121.472,31.226,1
121.495,31.173,1
121.446,31.187,1
121.367,31.343,3
121.48,31.199,1
121.533,31.328,2
121.394,31.068,4
121.49,31.258,2
121.427,31.286,0
121.487,31.256,2
121.513,31.303,2
121.408,31.24,0
121.531,31.314,2
121.528,31.279,2
121.484,31.32,5
121.457,31.308,5
121.414,31.272,0
121.45,31.287,0
121.445,31.342,5
121.489,31.26,2
121.442,31.189,1
121.375,31.317,3
121.368,31.26,3
121.472,31.297,5
121.403,31.261,0
121.512,31.275,2
121.402,31.294,0
121.417,31.21,0
121.455,31.256,0
121.536,31.285,2
121.492,31.245,1
121.432,31.339,5
121.442,31.282,0
121.496,31.282,2
121.443,31.278,0
121.601,31.279,2
121.463,31.243,0
121.464,31.34,5
121.463,31.203,1
121.482,31.247,1
121.429,31.21,0
121.377,31.162,4
121.496,31.261,2
121.519,31.273,2
121.531,31.322,2
121.488,31.203,1
121.481,31.311,5
121.397,31.293,0
121.479,31.302,5
121.416,31.244,0
121.452,31.181,1
121.389,31.254,3
121.517,31.313,2
121.54,31.307,2
121.513,31.27,2
121.472,31.308,5
121.421,31.219,0
121.388,31.32,3
121.35,31.219,3
121.526,31.331,2
121.435,31.223,0
121.442,31.227,0
121.446,31.257,0
121.413,31.142,4
121.372,31.216,3
121.453,31.153,4
121.514,31.302,2
121.493,31.211,1
121.421,31.124,4
121.388,31.291,3
121.416,31.216,0
121.333,31.241,3
121.507,31.315,2
121.482,31.29,5
121.439,31.188,1
121.515,31.301,2
121.506,31.265,2
121.484,31.207,1
121.391,31.202,4
121.442,31.179,4
121.319,31.137,4
121.403,31.29,0
121.525,31.292,2
121.369,31.208,3
121.54,31.307,2
121.399,31.262,0
121.511,31.275,2
121.499,31.177,1
121.404,31.216,0
121.443,31.28,0
121.404,31.25,0
121.498,31.306,2
121.483,31.259,0
121.587,31.28,2
121.458,31.254,0
121.319,31.241,3
121.376,31.31,3
121.474,31.214,1
121.532,31.309,2
121.504,31.31,2
121.496,31.282,2
121.494,31.275,2
121.438,31.279,0
121.412,31.188,4
121.441,31.296,5
121.384,31.31,3
121.511,31.262,2
121.431,31.016,4
121.44,31.294,5
121.652,31.273,2
121.516,31.298,2
121.423,31.291,0
121.368,31.157,4
121.468,31.264,0
121.471,31.206,1
121.532,31.305,2
121.308,31.22,3
121.519,31.299,2
121.487,31.283,2
121.517,31.304,2
121.359,31.203,3
121.441,31.295,5
121.442,31.192,1
121.488,31.271,2
121.338,31.265,3
121.498,31.246,1
121.479,31.221,1
121.395,31.007,4
121.443,31.207,1
121.497,31.247,1
121.534,31.26,2
121.393,31.307,3
121.318,31.258,3
121.437,31.177,4
121.535,31.301,2
121.396,31.257,0
121.523,31.264,2
121.419,31.161,4
121.436,31.185,4
121.403,31.309,0
121.509,31.289,2
121.462,31.291,5
121.484,31.207,1
121.513,31.269,2
121.473,31.3,5
121.527,31.324,2
121.468,31.263,0
121.493,31.372,5
121.508,31.304,2
121.447,31.224,0
121.484,31.305,5
121.437,31.313,5
121.526,31.26,2
121.519,31.309,2
121.48,31.269,0
121.491,31.248,1
121.401,31.261,0
121.409,31.386,5
121.353,31.242,3
121.345,31.259,3
121.324,31.233,3
121.407,31.251,0
121.405,31.239,0
121.444,31.186,1
121.441,31.153,4
121.451,31.28,0
121.473,31.227,1
121.476,31.304,5
121.5,31.334,5
121.521,31.307,2
121.402,31.266,0
121.315,31.195,3
121.422,31.211,0
121.415,31.283,0
121.381,31.263,3
121.494,31.22,1
121.475,31.331,5
121.466,31.257,0
121.487,31.276,2
121.383,31.247,3
121.453,31.232,0
121.38,31.299,3
121.363,31.218,3
121.491,31.28,2
121.548,31.227,2
121.465,31.277,0
121.521,31.261,2
121.363,31.255,3
121.489,31.291,2
121.506,31.267,2
121.323,31.304,3
121.535,31.288,2
121.484,31.215,1
121.352,31.316,3
121.507,31.316,2
121.385,31.215,3
121.346,31.161,4
121.446,31.192,1
121.536,31.201,1
121.512,31.279,2
121.444,31.179,1
121.537,31.258,2
121.399,31.164,4
121.535,31.287,2
121.538,31.291,2
121.452,31.183,1
121.402,31.264,0
121.447,31.161,4
121.538,31.313,2
121.514,31.298,2
121.363,31.247,3
121.48,31.307,5
121.516,31.272,2
121.503,31.285,2
121.492,31.266,2
121.524,31.334,2
121.538,31.329,2
121.475,31.277,5
121.373,31.344,3
121.545,31.292,2
121.44,31.33,5
121.455,31.271,0
121.447,31.391,5
121.348,31.17,4
121.484,31.314,5
121.395,31.215,4
121.49,31.337,5
121.329,31.243,3
121.459,31.159,1
121.333,31.241,3
121.539,31.328,2
121.355,31.286,3
121.507,31.18,1
121.536,31.288,2
121.376,31.211,3
121.513,31.138,1
121.473,31.319,5
121.364,31.26,3
121.41,31.268,0
121.479,31.261,0
121.446,31.223,0
121.409,31.314,5
121.4,31.261,0
121.431,31.246,0
121.51,31.306,2
121.459,31.295,5
121.399,31.278,0
121.406,31.329,5
121.538,31.276,2
121.49,31.207,1
121.439,31.14,4
121.499,31.344,5
121.419,31.137,4
121.367,31.214,3
121.317,31.311,3
121.506,31.265,2
121.493,31.21,1
121.362,31.214,3
121.392,31.198,4
121.377,31.238,3
121.397,31.321,5
121.459,31.159,1
121.478,31.271,0
121.326,31.143,4
121.491,31.266,2
121.459,31.195,1
121.375,31.161,4
121.451,31.278,0
121.502,31.211,1
121.4,31.142,4
121.403,31.171,4
121.438,31.198,1
121.531,31.308,2
121.421,31.24,0
121.516,31.3,2
121.42,31.196,4
121.369,31.178,4
121.456,31.275,0
121.533,31.268,2
121.513,31.277,2
121.461,31.191,1
121.498,31.168,1
121.508,31.316,2
121.536,31.2,1
121.484,31.264,2
121.538,31.323,2
121.45,31.279,0
121.553,31.225,2
121.506,31.329,5
121.479,31.261,0
121.429,31.246,0
121.444,31.214,1
121.455,31.197,1
121.421,31.171,4
121.331,31.13,4
121.545,31.32,2
121.414,31.271,0
121.435,31.412,5
121.516,31.29,2
121.435,31.231,0
121.515,31.298,2
121.452,31.316,5
121.348,31.289,3
121.54,31.306,2
121.455,31.263,0
121.372,31.132,4
121.434,31.189,4
121.494,31.136,1
121.482,31.29,5
121.394,31.223,3
121.533,31.233,2
121.426,31.405,5
121.468,31.3,5
121.4,31.211,4
121.414,31.187,4
121.495,31.215,1
121.474,31.33,5
121.385,31.262,3
121.465,31.203,1
121.463,31.181,1
121.453,31.238,0
121.429,31.233,0
121.529,31.296,2
121.413,31.236,0
121.35,31.176,4
121.587,31.271,2
121.512,31.293,2
121.472,31.195,1
121.46,31.202,1
121.474,31.315,5
121.468,31.245,0
121.482,31.289,5
121.395,31.311,3
121.486,31.3,5
121.489,31.294,5
121.463,31.157,1
121.491,31.331,5
121.381,31.312,3
121.627,31.238,2
121.529,31.138,1
121.391,31.315,3
121.421,31.288,0
121.463,31.194,1
121.324,31.296,3
121.543,31.274,2
121.509,31.309,2
121.478,31.271,0
121.498,31.25,2
121.362,31.251,3
121.488,31.214,1
121.491,31.34,5
121.457,31.191,1
121.481,31.268,0
121.452,31.247,0
121.434,31.283,0
121.503,31.273,2
121.37,31.344,3
121.438,31.283,0
121.446,31.319,5
121.356,31.215,3
121.471,31.322,5
121.545,31.285,2
121.445,31.321,5
121.441,31.33,5
121.481,31.303,5
121.393,31.248,3
121.507,31.172,1
121.538,31.317,2
121.372,31.258,3
121.38,31.222,3
121.401,31.252,0
121.543,31.275,2
121.485,31.212,1
121.447,31.205,1
121.41,31.283,0
121.473,31.219,1
121.442,31.31,5
121.418,31.201,4
121.366,31.235,3
121.465,31.211,1
121.477,31.223,1
121.466,31.227,1
121.485,31.334,5
121.44,31.331,5
121.467,31.238,0
121.421,31.196,4
121.482,31.29,5
121.508,31.285,2
121.612,31.212,2
121.435,31.201,1
121.385,31.107,4
121.397,31.125,4
121.389,31.291,3
121.43,31.327,5
121.545,31.272,2
121.508,31.312,2
121.545,31.244,2
121.446,31.192,1
121.466,31.291,5
121.407,31.23,0
121.537,31.321,2
121.449,31.304,5
121.483,31.282,2
121.367,31.228,3
121.498,31.216,1
121.414,31.146,4
121.421,31.204,4
121.481,31.198,1
121.476,31.286,5
121.366,31.217,3
121.439,31.297,5
121.467,31.197,1
121.373,31.322,3
121.348,31.276,3
121.493,31.312,5
121.373,31.239,3
121.487,31.293,5
121.426,31.26,0
121.433,31.214,0
121.398,31.291,0
121.43,31.247,0
121.398,31.333,5
121.509,31.316,2
121.435,31.223,0
121.524,31.328,2
121.479,31.345,5
121.419,31.254,0
121.484,31.215,1
121.495,31.25,2
121.508,31.292,2
121.412,31.142,4
121.368,31.208,3
121.44,31.315,5
121.465,31.273,0
121.481,31.229,1
121.358,31.226,3
121.437,31.263,0
121.367,31.228,3
121.506,31.321,2
121.533,31.33,2
121.441,31.263,0
121.534,31.223,1
121.431,31.153,4
121.46,31.351,5
121.497,31.282,2
121.402,31.267,0
121.359,31.209,3
121.49,31.304,5
121.437,31.34,5
121.32,31.242,3
121.451,31.245,0
121.478,31.275,0
121.407,31.251,0
121.451,31.171,1
121.383,31.242,3
121.504,31.304,2
121.476,31.225,1
121.416,31.215,0
121.45,31.293,5
121.353,31.22,3
121.527,31.261,2
121.354,31.221,3
121.35,31.135,4
121.386,31.256,3
121.469,31.223,1
121.41,31.273,0
121.503,31.22,1
121.489,31.212,1
121.541,31.317,2
121.478,31.271,0
121.459,31.244,0
121.426,31.259,0
121.393,31.196,4
121.365,31.208,3
121.435,31.274,0
121.323,31.158,4
121.377,31.271,3
121.487,31.211,1
121.381,31.313,3
121.481,31.285,5
121.492,31.093,4
121.349,31.226,3
121.454,31.27,0
121.548,31.29,2
121.442,31.23,0
121.478,31.228,1
121.382,31.153,4
121.518,31.301,2
121.491,31.29,2
121.448,31.271,0
121.496,31.346,5
121.422,31.274,0
121.5,31.214,1
121.383,31.166,4
121.397,31.138,4
121.425,31.204,4
121.432,31.151,4
121.351,31.176,4
121.447,31.363,5
121.368,31.258,3
121.491,31.33,5
121.538,31.305,2
121.504,31.266,2
121.381,31.314,3
121.427,31.235,0
121.425,31.225,0
121.526,31.063,1
121.415,31.293,0
121.404,31.372,5
121.423,31.264,0
121.506,31.136,1
121.472,31.206,1
121.532,31.311,2
121.349,31.146,4
121.542,31.281,2
121.484,31.285,5
121.479,31.202,1
121.452,31.183,1
121.514,31.303,2
121.381,31.253,3
121.417,31.197,4
121.446,31.319,5
121.454,31.133,4
121.533,31.298,2
121.478,31.271,0
121.46,31.209,1
121.425,31.229,0
121.533,31.295,2
121.421,31.285,0
121.414,31.261,0
121.487,31.227,1
121.483,31.281,2
121.346,31.282,3
121.394,31.282,3
121.405,31.173,4
121.485,31.306,5
121.487,31.211,1
121.436,31.224,0
121.413,31.276,0
121.409,31.283,0
121.508,31.263,2
121.592,31.241,2
121.483,31.183,1
121.461,31.202,1
121.506,31.329,5
121.513,31.237,1
121.402,31.172,4
121.352,31.266,3
121.423,31.19,4
121.523,31.271,2
121.518,31.319,2
121.434,31.275,0
121.415,31.219,0
121.522,31.279,2
121.319,31.137,4
121.516,31.225,1
121.508,31.303,2
121.426,31.277,0
121.405,31.193,4
121.538,31.318,2
121.466,31.217,1
121.475,31.214,1
121.533,31.295,2
